date,BAC,BK,C,FHN,FITB,HBAN,JPM,KEY,MTB,NTRS,PBCT,PNC,RF,ZION,STI,TFC,USB,WFC,SPY
2014-01-02,0.034039865,-0.010875709,0.003070425,-0.007725253,-0.007608171,-0.011398929,-0.004616971,-0.009687043,-0.011681847,-0.016157699,-0.00727511,-0.012632165,0,-0.010347112,-0.007878319,-0.014737386,-0.012623815,-0.008370067,-0.00958365
2014-01-03,0.019254625,0.011574007,0.021618539,0.007785398,0.002395747,0.006289352,0.007730644,0.002257316,0.001303681,0.006733451,0.003331125,0.004699747,-0.002022291,0.007082664,0.000821434,0.004351369,0.00426177,0.007107945,-0.000163999
2014-01-06,0.015234613,-0.000285993,0.0076779,0.000858389,0.001434067,-0.002083381,0.005796116,0.009009001,-0.003124734,-0.006199039,0.00265604,-0.001299356,0.020263405,-0.007032853,0.006839945,0.013539128,0.013230124,0.001764403,-0.00289791
2014-01-07,-0.009603832,-0.01173104,0.006876025,0.015437419,0.003818612,0.014613815,-0.011525429,0.007440505,0.005485458,0.01280372,0.003311208,0.007416077,0.002979214,0.003035418,0.004619619,0.016029882,0.008376451,-0.000440261,0.006141671
2014-01-08,0.00484848,0.003474202,0.011627927,0.021114865,0.004755039,0.003086392,0.009430714,0.006646983,0.00277104,0.005186381,0.017821813,0.016660221,0.014851447,0.008742442,0.008114667,0.002892469,0.003909109,0.01145367,0.000218054
2014-01-09,0.015078408,0.001154095,0.007115479,0.012406916,0.00899198,0.002051329,-0.001868534,0.009537793,0.006217561,-0.008545611,0.011024648,0.005970544,0.019512177,0.00733331,0.019855054,0.006817046,0.006084205,0.005226518,0.000653853
2014-01-10,-0.003565031,-0.013544703,-0.008695644,0.002451037,0.009849953,0.002047032,-0.004594906,-0.009447683,-0.004462724,-0.006017283,-0.013470176,-0.005303773,0.002870788,-0.005294502,0.009997398,0.006770789,-0.00774068,-0.004766058,0.002722718
2014-01-13,-0.020274308,-0.021326309,-0.018274853,-0.015484966,-0.013005141,-0.012257394,-0.013506598,-0.0117388,-0.014224151,-0.011289245,0.001950568,-0.017773187,-0.016221291,-0.013639383,-0.006251572,-0.003103956,-0.005850845,-0.008271599,-0.013305077
2014-01-14,0.020693862,0.00955223,0.004281451,0.008278177,0.005176499,0.010341301,0.000693257,0.007423862,0.003935326,0.002813142,0.009085032,0.008142655,0.005819541,0.000674552,0.000786338,-0.002594766,0.002697416,0.000658446,0.010897659
2014-01-15,0.02265946,0.010053228,0.019277125,0.001641995,0.009831418,0.013305952,0.030308278,0.008106162,0.00191632,0.009901028,-0.00514469,0.010769184,0.025072346,0.017189088,0.006809804,0.008844957,0.014918088,0.017767084,0.005390132
2014-01-16,-0.004081615,-0.00702581,-0.043462505,-0.026229484,-0.009272084,-0.027272678,-0.008404774,-0.010964954,-0.003042936,-0.002451005,-0.006464149,0.026509438,-0.01411106,-0.01192845,-0.011186273,-0.001289305,-0.000963877,-0.000215563,-0.001299716
2014-01-17,-0.004098343,-0.035966907,-0.006273727,0.00420877,0.008422948,0,-0.0149178,0.000739115,-0.023371417,-0.005569208,-0.033832109,0.016433978,0.008587801,0.011401749,0.034990842,0.001290969,-0.000241156,0,-0.00422947
2014-01-21,0,0.011926587,-0.00803524,0.020117332,0.012529024,0.024922094,0.001032482,0.034711984,-0.001964472,-0.00164715,0.0107744,0.022489648,0.027436137,0.043434996,0.013472262,0.013666906,0.003136335,0.002371214,0.002940499
2014-01-22,0.008230417,0.009670586,0.000964379,0.004930112,0.004582969,0.002026389,-0.009970742,0.009279094,0.007425981,0.032997855,0.006662187,0.001188901,0.014733039,0.009850695,-0.000250773,-0.001272019,-0.00336708,0.003655875,0.000651593
2014-01-23,-0.016909564,-0.008680063,-0.022736036,-0.013900174,-0.018248158,-0.014155747,-0.019447802,-0.032531827,-0.006660746,-0.000159753,-0.023825259,-0.018406311,-0.009074444,-0.019509151,-0.017310648,-0.012735609,-0.017374455,-0.006856647,-0.008193216
2014-01-24,-0.024317902,-0.023550689,-0.02740535,-0.020729684,-0.009293716,-0.033846146,-0.024437773,-0.05482456,-0.005185533,-0.023482387,-0.011525429,-0.01971939,-0.033882773,-0.029845966,-0.028593285,-0.012899897,-0.014243659,-0.018770204,-0.021335927
2014-01-27,-0.008510717,-0.009276414,-0.010541262,-0.014394587,-0.008911845,-0.008492561,0,-0.005413816,-0.005482098,-0.009488006,-0.007544558,-0.002838402,-0.013270174,-0.009923892,-0.005256262,-0.012284303,-0.002491243,0.001099368,-0.004919251
2014-01-28,0.025751078,0.005617987,0.016185148,0.016322988,0.008045437,0.001070688,0.011798902,0.00777608,0.005331613,0.003468193,0.008984113,0.00544548,0.011527367,-0.005679922,0.00501988,0.002381586,0.012487512,0.009444329,0.005954794
2014-01-29,-0.002988598,-0.015207997,-0.030645095,-0.00760779,-0.016431854,-0.016042841,-0.003767544,-0.006944456,0.003955078,-0.000987452,-0.017123287,-0.016863554,-0.020892623,-0.019489245,-0.012881222,-0.013199577,-0.01924032,-0.008050456,-0.009605189
2014-01-30,0.014988009,0.021430832,0.004575653,0.022146528,0.013842434,0.006521785,0.008463916,0.007770037,0.009938227,0.006919245,0.004878027,0.021910604,0.011639174,0.005825911,0.006924158,0.013108557,0.009054342,0.010089912,0.010600449
2014-01-31,-0.010632032,-0.013884627,-0.018012401,-0.019999981,-0.010357783,-0.020518416,-0.011428561,-0.016191213,-0.011436178,-0.014725094,-0.014563109,-0.021318371,-0.024928113,-0.020442943,-0.020893967,-0.012146794,-0.009720823,-0.015418004,-0.005858411
2014-02-03,-0.023880574,-0.032853544,-0.022981239,-0.045918363,-0.024738366,-0.038588692,-0.018966749,-0.035266442,-0.019818842,-0.030222512,-0.026037993,-0.018152191,-0.034414983,-0.029217397,-0.016747675,-0.026730821,-0.023911421,-0.020070574,-0.022505302
2014-02-04,0,0.009058579,0.009495007,0.010695177,0.004390251,0.016054975,0.01178419,0.013809839,0.0140896,0.023630089,0.002890171,0.005737561,0.015275008,0.024005736,0.013461479,0.00988741,0.008509588,0.00765249,0.007004658
2014-02-05,0.003058057,-0.008336012,0.005985519,-0.010582,0.00291401,-0.00225728,0.004731544,-0.008012775,0.004601246,-0.010371344,-0.001440955,-0.00088742,-0.007021128,0.005248412,-0.000271031,-0.003263501,0,-0.012061669,-0.001254354
2014-02-06,0.017682983,0.017458746,0.025286838,0.016042723,0.02082326,0.021493165,0.023003088,0.02180933,0.009609337,0.009972957,0.002886,0.012942575,0.037373824,0.010790163,0.022234264,0.012005419,0.017898255,0.012434982,0.013187176
2014-02-07,0.007789045,0.010168465,0.022590677,0.00789475,0.000948788,0,0.002478743,0.007114637,0.005159241,0.016401666,0.004316577,0.000751567,-0.003894928,-0.0037879,0.009283779,0.00539231,0.004772636,0.013175529,0.012395746
2014-02-10,-0.005945326,-0.008807823,-0.00040536,0.006092311,0.008056876,0,0.002119441,-0.005494482,-0.000530952,0.001975942,0.003581676,-0.000625899,-0.002932525,0.021776673,-0.002102445,0.006972333,0.002000046,0.003306183,0.001836609
2014-02-11,0.009569369,0.014598511,0.006893758,0.012110673,0.004701475,0.01107424,0.012160709,0.011049751,0.009296931,0.015119178,0.002855101,0.014529105,0.009803959,0.012178641,0.008691019,0.001864173,0.005239498,0.009885781,0.010943844
2014-02-12,-0.007701372,0.0003128,0.006041064,0.005982962,-0.000467956,-0.001095315,0.001567128,0.007806356,-0.007018119,0.001618884,-0.004982252,0.000246872,-0.004854387,0.006016053,-0.030548256,-0.010100937,0.001489143,0.000435076,0.000494624
2014-02-13,0,0,-0.002001571,0.007646491,0.00842698,-0.003289444,0.008866452,-0.002323759,0.001501883,0.002747729,0.001430648,0.00148115,0.004878067,0.007641181,0.008348978,0.005102004,-0.001982603,-0.000217485,0.005162779
2014-02-14,-0.002985029,-0.00594117,-0.006819096,-0.001686299,0.004178191,0.003300301,0.002067943,0.003105587,0.006174991,0.003384898,0.011428561,0.005915743,0.004854387,0.018793264,0.010683802,0.004541762,0.01291285,0.003262321,0.005518878
2014-02-18,-0.013772541,-0.000943715,-0.002827128,-0.004222989,0.001386994,-0.006578889,0.00584695,0,-0.002893163,-0.000481908,0.000706231,-0.000857629,0.001932319,0.000647264,-0.004756879,-0.001063753,-0.001225772,0,0.001195529
2014-02-19,-0.016393355,-0.019836306,-0.024098874,-0.030534322,-0.016158836,-0.023178811,-0.021029293,-0.021671806,-0.013101253,-0.012696896,-0.01834864,-0.023053401,-0.026036597,-0.025873196,-0.01964954,-0.01996805,-0.019391283,-0.013006769,-0.006621804
2014-02-20,0.006172745,0.001606204,-0.001245021,0.002624648,0.001407822,0.01129937,0.005588605,0.009493662,0.001692823,0.001790666,0.005751253,0.003891116,0.011881176,-0.009628184,0.004333794,0.010051587,0.00926155,0.002196404,0.005901004
2014-02-21,-0.000613394,0.005452215,0.002700961,0,0.004686053,0.017877078,0.000520993,0.007053303,0.009605993,0.005849864,0.00500362,0.003125781,0.001956899,0.002681861,0.003775604,0.001075872,0.000496043,-0.000657519,-0.001140721
2014-02-24,0.01473295,0.01435403,0.014919214,0.005235639,0.007929108,0.017563206,0.007290369,0.009338512,0.012245612,0.008885286,0.009957282,0.013835136,0.019531232,0.012704817,0.009940863,0.01289628,0.011403051,0.01052639,0.005546818
2014-02-25,-0.011494285,-0.011006242,-0.011841528,-0.004340294,0,0.002157444,-0.017232466,-0.00539712,-0.003568352,-0.00944756,-0.009859112,-0.007745233,0.000957876,-0.000990449,-0.007714842,-0.00397882,0.003676508,0,-0.000378602
2014-02-26,-0.000612009,-0.001589861,-0.00165293,0.010462065,0.002313708,0.006458603,-0.004909675,0.008527179,0.010743326,-0.002263165,0.005689895,0.005203794,0.006698627,0.008922685,0.001608616,0.006924158,0.000488412,-0.000651098,5.42E-05
2014-02-27,0.009797909,0.014968192,0.007657263,0.00431408,0.002770058,0.007486598,-0.001057293,0,-0.00034567,0.007452999,0.005657703,0.002588427,0.004752779,0.008516221,0.006156305,-0.007934489,0.004149333,0,0.005247504
2014-02-28,0.002425768,0.004079045,-0.001232236,0.028350508,-0.000920744,0.011677246,0.002293192,0.01229822,0.007866494,-0.005307202,-0.003516188,0.005409423,0.006622578,0.013316006,0.002394258,0.007731296,0,0.008034722,0.002529254
2014-03-03,-0.013914183,-0.004062474,-0.020974716,-0.01587306,-0.008294945,-0.001049242,-0.010735667,-0.009870927,-0.007805095,-0.008407383,-0.003528595,-0.009782287,-0.010338403,-0.008974381,-0.012473493,-0.010846557,-0.011910498,-0.005816386,-0.007032034
2014-03-04,0.026380388,0.016630081,0.025624894,0.027164742,0.020446032,0.01785705,0.018679937,0.028374224,0.018672165,0.015653009,0.014872524,0.012966107,0.023741691,0.015847341,0.026874497,0.014709795,0.018942106,0.012784402,0.014055607
2014-03-05,0.031081917,0.001234478,0.012082661,0.003305782,0.010929039,-0.004127963,0.015717806,-0.003728575,-0.004073284,-0.002568628,0.006280541,0.011093547,-0.004638237,-0.002865334,0.009159966,0.011860853,0.00048287,0.0074882,0.00090627
2014-03-06,0.005797124,0.009864356,0.005868088,-0.000823742,0.004504436,0.005181367,0.01272355,0.020958136,0.013207252,0.011105724,0.013176115,-0.001446862,0.0093197,0.004150737,0.009076724,0.009898439,0.005067638,0.005308983,0.002290241
2014-03-07,-0.001152764,0.022893774,-0.001810504,0.013190424,0.014798203,0.010309318,0.008488964,0.01906153,0.003952515,0.019102148,-0.002737848,0.014006323,0.020313968,0.003815546,0.021331324,0.010575183,0.012484913,0.012885522,0.000425135
2014-03-10,0.008078441,-0.005073058,-0.001007643,-0.003254676,0.00309331,0,-0.003367016,0.00575539,-0.000251288,0.001562107,-0.003431657,0.001309752,-0.013574712,-0.001583758,-0.005032732,0.001276142,0.004268445,0.004171027,-0.000531132
2014-03-11,-0.011448132,-0.003599248,-0.022997769,-0.002448958,-0.008370067,-0.009183689,-0.017060847,-0.014306138,-0.00971928,-0.015283894,-0.006887078,-0.010346,-0.00917426,-0.001586331,-0.010369242,-0.006117713,-0.009208959,-0.00706127,-0.004942644
2014-03-12,0.000579052,0.002408128,-0.009291777,-0.009001686,0.000888514,-0.002059779,-0.00463998,-0.000725637,0.001438346,-0.006968619,0.006241342,0.002883896,-0.004629647,-0.00063548,-0.001533385,0.000769397,0.003098214,0.006483948,0.000267068
2014-03-13,-0.006944493,-0.003903936,-0.013547264,-0.009909157,-0.004438543,-0.008255926,-0.008632597,-0.002178699,-0.008955708,-0.014354091,-0.004135108,-0.008027776,-0.007441853,-0.002225806,-0.010493981,-0.011019997,-0.009265844,-0.005818761,-0.011213189
2014-03-14,-0.020979057,-0.001205822,-0.009507728,0.002502142,-0.00401249,-0.004162327,-0.010797613,0.003639024,0.001108246,0.003883522,-0.002768163,0.000845509,-0.003748825,-0.000955984,-0.001034685,-0.003109586,-0.003836927,-0.009197296,-0.002808019
2014-03-17,0.018452464,0.007244125,0.018131366,0.004991636,0.011638327,0.008359449,0.01373244,0.0116026,0.002384389,0.011444215,0.010409478,0.01580977,0.015992481,0.001913859,0.013723527,0.010137754,0.010110692,0.015400834,0.009043638
2014-03-18,0.004675624,0.003596127,0.008589982,0.009105932,0.007964615,0.010362734,0.00833622,0.001433725,0.00263357,0.005258993,-0.004120908,0.005346377,0.000925947,0.000636754,0.003320492,0.0051467,0.009771207,0.005609816,0.007137883
2014-03-19,0.014543339,0.02090167,0.016618181,0.009844204,0.002194874,0.005128225,0.004133618,0.016463818,0.002118285,0.013316365,0.015172432,0.005199655,0.025901917,0.017181006,0.007637552,0.003328143,-0.000708019,-0.012190085,-0.005328786
2014-03-20,0.027522909,0.030125845,0.026154529,0.020308691,0.023215098,0.021428575,0.031046336,0.016197218,0.022744589,0.02597002,0.012228217,0.018457556,0.018935982,0.031904986,0.015411742,0.015054865,0.013226296,0.025517619,0.005839475
2014-03-21,-0.02008932,0.000851754,-0.002787722,-0.00318471,0.001284194,-0.011988,0.000998129,-0.00485105,0.001405408,0.002897146,0.006040279,0.002770466,-0.018584074,-0.053046433,0.004229957,0.010306683,0.002797178,0.001835614,-0.008255675
2014-03-24,-0.010819968,0.009361754,-0.000599093,-0.003993625,-0.000427543,0.001011049,0.014957646,-0.006963749,-0.0006604,-0.001824466,-0.00333557,0.00092085,-0.001803468,-0.029769536,-0.003221037,-0.000248776,0.006973483,-0.002850151,-0.004135361
2014-03-25,-0.009211384,-0.00505903,0.004995005,-0.005613524,-0.001710822,0.006060649,-0.002292441,0.009817629,0.000991286,-0.00517904,-0.008701417,-0.006095443,0.003613366,0.00956783,0.003728599,0.014683926,0.002308367,-0.000408339,0.004745753
2014-03-26,-0.001743102,-0.007062147,-0.002783288,-0.012903214,-0.003427589,-0.008032121,-0.016904625,-0.013194416,-0.001568002,-0.009799409,-0.010803565,-0.012728518,-0.00990096,-0.013071883,-0.019811769,-0.005886722,-0.011515431,-0.009395406,-0.007192294
2014-03-27,-0.009895231,-0.004267469,-0.054027095,-0.020424837,-0.030524548,-0.017206485,0.000333834,-0.01618582,-0.011737525,-0.005412069,-0.010238882,-0.002109708,-0.019090913,-0.012251683,-0.015664546,-0.020725393,-0.015377444,0.012371103,-0.002108447
2014-03-28,-0.001763709,0.002857099,-0.004214979,0.010008331,0.007538806,0.015447952,0.002002716,0.011444979,0.007360362,0.009172947,0.009655196,0.006929809,0.014828531,0.015420751,0.001796707,0.003527418,0.000946543,0.003869704,0.004930131
2014-03-31,0.012956492,0.005413175,0.007407375,0.01899261,0.010563371,0.011156249,0.011159197,0.007072095,0.00714049,0.010013771,0.015710351,0.014813911,0.014611858,0.022779749,0.019472256,0.008536187,0.013238803,0.009129656,0.008194452
2014-04-01,0.008139499,0.003400366,0.004201697,0.015397048,0.005226518,0.019057129,-0.000658885,0.009129222,0.003874638,0.002898146,0.003362488,0.00298853,0.012601291,0.007746926,0.012063321,0.006721446,0.003033156,0.000603112,0.006630691
2014-04-02,-0.006343749,-0.003953668,0.009205072,-0.009577006,-0.000866571,-0.00295273,-0.003131674,-0.002087664,-0.004352458,-0.001673013,-0.005361925,0.004010984,-0.014222209,0.015054492,0.002731577,0.006676569,0.001395617,-0.000200967,0.003346639
2014-04-03,-0.00464306,0.003402295,-0.011608652,0.012087073,0.005637514,0.006910138,0.002976196,0.007670827,0.004948849,-0.002589856,0.006738506,-0.00228281,-0.000901734,-0.001577821,-0.003714748,-0.002947653,-0.000696836,0.001406823,-0.001323592
2014-04-04,-0.025072905,-0.022322716,-0.011954692,-0.016719748,-0.011642969,-0.013725431,-0.014012504,-0.016608981,-0.010587601,-0.020009127,-0.018741616,-0.013270834,-0.009927767,-0.008533456,-0.013671371,-0.013550117,-0.010925179,-0.005418432,-0.011822144
2014-04-07,-0.020334938,-0.022543318,-0.011887102,-0.016194393,-0.0178883,-0.017892674,-0.013542908,-0.023223077,-0.005391966,-0.020729454,-0.001364223,-0.016579714,-0.020966316,-0.019764132,-0.013860868,-0.01123878,-0.012925952,-0.018159837,-0.011051489
2014-04-08,0.003663088,0.001774139,0.001074097,-0.013991776,-0.002665458,0.002024241,-0.002542399,0.004322728,0.008924101,-0.003978991,0.015027275,-0.002240067,-0.007448783,-0.00650409,-0.002300029,0,-0.004999978,0.00349367,0.00412287
2014-04-09,0.010948923,0.002656439,0.012017197,-0.001669408,0.007126942,-0.003030276,0.007136822,0.005021567,0.003141252,0.00319586,-0.006056474,-0.000472656,0.002814234,0.004582694,0.007684407,0.006314726,0.005264355,0.005529319,0.010750892
2014-04-10,-0.030084234,-0.018840134,-0.019720108,-0.019230811,-0.035824916,-0.045592686,-0.031550513,-0.036402585,-0.023815405,-0.019432899,-0.010832823,-0.028135682,-0.037418114,-0.036168152,-0.031011724,-0.023845401,-0.029278733,-0.028309561,-0.021005894
2014-04-11,-0.021712181,-0.006300717,-0.01189702,-0.021312874,-0.011009164,-0.001061595,-0.036585405,-0.023703681,-0.002025982,-0.015757005,0,-0.013015445,-0.011661797,-0.011832332,-0.009706163,-0.006171197,-0.006620904,0.007755245,-0.009008567
2014-04-14,0.014584625,0.003321275,0.043563876,-0.000871017,0.00185533,-0.004250793,-0.006148285,0.009863438,0.022246635,0.010397773,0.005475696,0.005545932,0.000983307,0.001710611,0.00158944,0.004915876,0.002468583,0.000623935,0.007878398
2014-04-15,0.024374962,0.00060188,0.013425702,0.01394942,0.001388832,0.010672399,-0.002911205,0.010518361,-0.003806364,-0.025971907,0.009530316,0.00686365,0.008840879,0.010245875,0.006083034,0.007981498,0.009849734,0.01392638,0.006887474
2014-04-16,-0.015863346,0.005112727,-0.002690976,0.000859865,0.010171116,-0.016895443,0.008394144,0.004460998,0.010382922,-0.009894351,0.006743114,0.027145413,0.006815939,0.010141962,0.003154546,0.004853094,-0.01316745,0.006355092,0.010477785
2014-04-17,0.001239954,0.010173554,0.000830239,-0.034364309,-0.041189913,-0.010741179,-0.000723798,0.003700976,-0.000822085,0.005928158,-0.026121925,-0.007229209,-0.011605405,0.011378854,-0.005503121,-0.035841379,-0.005436156,-0.003259316,0.001396844
2014-04-21,-0.003715137,-0.00148102,-0.007880569,0.03469754,-0.010978589,0.0032573,-0.003440826,0.005162219,-0.003044288,0.008755691,-0.007565313,-0.000835618,0.005870789,0.000330914,0.014756194,-0.003427394,0.00322984,0.00388307,0.003487279
2014-04-22,0.012430128,0.001186619,0.003762548,0.01375751,0.013513547,0.014069277,0.014174134,0.0205429,0.006437227,0.006342865,0.008316,0.011469615,0.010700449,-0.020178588,0.017917488,0.008201095,0.006438789,0.002239426,0.004544515
2014-04-23,0.004910983,0.013629603,0.007913392,-0.008481797,0.007142839,0.008537879,0.004300266,-0.001437779,0.008528093,0.009122561,0.006872813,0.000826833,0.00192488,0.006076921,-0.004081629,-0.001574426,0.007381871,0.007312627,-0.002341809
2014-04-24,-0.001832662,-0.017246424,-0.001446275,-0.011975996,-0.005673708,-0.012698401,0.002497759,-0.019438477,-0.000650412,-0.009861908,-0.007508509,-0.005547046,-0.009606093,-0.02147649,-0.005891382,-0.006307434,-0.007083466,-0.005444655,0.002027233
2014-04-25,-0.02386783,-0.000594898,-0.012000865,-0.007792221,-0.013314345,-0.018220801,-0.008720375,-0.00587371,-0.00545119,-0.012782212,-0.011004116,-0.004628523,-0.015518991,-0.005486963,-0.009533696,-0.012695042,-0.010578113,-0.005474462,-0.008198949
2014-04-28,-0.062695926,-0.007142794,-0.0094241,-0.010471194,-0.011566254,-0.009825344,-0.003770181,-0.014771035,-0.002863207,-0.004540112,-0.004172491,-0.010850169,-0.007881766,-0.012068979,-0.016389107,-0.004554031,-0.001491829,-0.002242622,0.003167167
2014-04-29,0.019397991,0.013788941,0.018181831,-0.004409188,-0.001462735,-0.002205017,0.010992914,0.010494707,-0.002297143,0.013851346,-0.005586587,0.00554483,0.001986143,0.009075052,0.003438171,0.001883738,0.01020916,0.010829641,0.004655368
2014-04-30,-0.006561642,0.001478393,-0.00519103,0.017714775,0.006347709,0.012154658,-0.002139018,0.011869496,0.003289216,0.003832048,0.002808986,0.007432304,0.00495542,0.000345909,0.008434362,0.002686067,0.005176216,0.003436389,0.002982677
2014-05-01,-0.003302522,0.002362026,-0.003130902,-0.001740601,-0.012615246,-0.008733616,-0.004644486,-0.008064561,-0.004261981,-0.003153504,0.002100888,-0.003212807,0.006903323,-0.010719207,-0.007841068,-0.002410934,-0.010053945,0,0.000106231
2014-05-02,0.010603038,0.014138425,-0.000628115,0.00697471,0.010319365,0.006607976,-0.002512552,0.010347402,0.002551693,0.007159512,0.004891663,0.01146003,0.00293827,0.008039131,0.009483683,0.004027865,0.000495429,-0.001208653,-0.001433676
2014-05-05,-0.011147546,-0.003775808,-0.011523135,-0.011255421,0.001459177,-0.003282351,-0.024469244,0,-0.002873613,-0.005620766,-0.004172491,-0.006727247,0.000976585,-0.00346742,-0.001565798,0.002941979,0.00148555,-0.000403398,0.001914286
2014-05-06,-0.023209574,-0.020408186,-0.017380239,-0.018388795,-0.015055826,-0.009879166,-0.016230193,-0.020482789,-0.016796981,-0.011803872,-0.009776494,-0.014377456,-0.01365857,-0.01565758,-0.019602719,-0.014666646,-0.007416545,-0.009483479,-0.008703956
2014-05-07,0.004752251,0.020833357,0.007333912,0.011596799,0.021203076,0.014412323,0.013310819,0.017176963,0.012561762,0.020188439,0.017630465,0.010970509,0.01384771,0.01661362,0.018395161,0.009201628,0.007720985,0.006111209,0.005889314
2014-05-08,0.008783791,0.004956326,0.009421812,0.011463855,-0.005311381,0.005464502,0.005735456,-0.002936855,8.27E-05,0.006596331,-0.005544,0,-0.007804871,0.007301776,-0.006806339,0.001072698,-0.003212982,-0.001214771,-0.001064574
2014-05-09,-0.01272609,-0.010734051,-0.003181963,0.003487355,-0.00242724,0.004347822,-0.0064386,0.001472788,0.003721507,0.001146784,0.002787454,0.00381588,0.008849572,0.002416348,0.001581481,0.007500637,-0.000248007,-0.00506791,0.001491976
2014-05-12,0.022388055,0.019941359,0.005958688,0.022589072,0.016058391,0.019480553,0.011849717,0.019117593,0.013841973,0.010636519,0.011813765,0.015324316,0.024366471,0.019628088,0.019210514,0.015421377,0.003224233,0.013854859,0.009736042
2014-05-13,-0.002654278,0.002300225,0.003173212,-0.004248104,-0.003831414,-0.005307876,-0.000548995,-0.003607449,-0.008776935,-0.000647621,-0.006181329,-0.008073037,-0.007611791,-0.012833538,-0.002840191,-0.007593535,0.001977701,0.001004885,0.000895798
2014-05-14,-0.012641356,-0.019506606,-0.006326429,-0.029010251,-0.015865382,-0.022411957,-0.00476013,-0.033309198,-0.017791245,-0.013609853,-0.015894989,-0.017574875,-0.023010615,-0.027711238,-0.016571709,-0.018469676,-0.004194379,-0.01043968,-0.004737888
2014-05-15,-0.019541776,-0.015506108,-0.012733414,-0.014938495,-0.015144088,-0.013100424,-0.015636539,-0.013483169,-0.00901504,-0.020696487,-0.002808986,-0.007804076,-0.014720277,-0.00527796,-0.009215336,-0.010483854,0.005203149,-0.005274947,-0.008780301
2014-05-16,-0.002749138,0.011292637,-0.00171973,-0.002676158,-0.006448371,-0.004424775,-0.003737562,-0.00455584,-0.00134774,0.003186891,-0.008450696,0.001694087,-0.01593624,-0.008843297,-0.01116136,0.000543343,0.007887594,0.001019846,0.003468566
2014-05-19,0.011026867,0.002057,0.007105983,0.014311256,0.008487273,0.013333321,0.009754276,0.014492795,0.013073575,0.004514303,0.012073869,0.005194495,0.015182147,0.009992819,0.01961837,0.011132224,0.011494283,0.008353705,0.00366925
2014-05-20,-0.009543309,-0.000586412,-0.004703896,-0.003527333,-0.006930757,-0.01096485,-0.002043481,-0.005263207,-0.005994515,-0.008488717,-0.0063158,-0.006970338,-0.004985064,-0.003533515,-0.006325721,-0.004027968,-0.006044487,-0.010709286,-0.006304983
2014-05-21,0.005505845,0.00733568,0.006444667,0.004424796,0.015453708,0.008869171,0.007445974,0.007558608,0.005528132,0.005203985,0.007062174,0.010770899,0.012024133,0.00673754,0.010344811,0.007549172,0.002432461,0.014501616,0.00842443
2014-05-22,0.006844653,0.006990907,0.006189988,0.000880993,0.001963623,-0.0043956,0.007945313,-0.003000747,0.005997448,0.007515043,0.011220185,0.006824709,-0.000990122,0.001408979,0.000525084,0.001873152,0.003882549,0.006442592,0.002432144
2014-05-23,0.000679825,0.00057855,0.003182043,0,0.006369479,0.004415007,-0.000366645,0.006019558,0.003312094,0.000497245,0.000693497,0.004994718,-0.001982206,0,0.005510341,0.007745751,0.001933813,0.003400643,0.004008702
2014-05-27,0.033967391,0.001734645,0.005920888,0.013204276,0.007789671,0.007692274,0.011186514,0.013463,0.002310793,0.007952279,0.004157967,0.002248193,0.004965262,0.002462177,0.003392512,0.006361031,0.006996403,0.007775107,0.006146562
2014-05-28,-0.005256237,-0.008080883,-0.005255413,0,-0.004830936,0.004362046,0.005622078,0.000738024,0.005434365,-0.000986216,-0.003450669,-0.002125151,-0.001976236,-0.001052656,-0.00520158,0.004213849,0.006947702,-0.002176075,-0.000730991
2014-05-29,0.000660454,0.006110064,-0.000845328,-0.002606489,-0.00242724,0.0032573,0.00486926,0.005162219,-0.012038336,-0.004771259,-0.004155088,0.00283963,0,0.004566248,-0.002352945,-0.0062943,0,-0.003370305,0.005172903
2014-05-30,-0.000660018,-0.000578382,0.006133691,-0.001742117,0.006812715,0.003246828,-0.002692059,0.004402015,0.006051089,-0.001487852,-0.000695426,0.006016924,0.008910811,-0.000349658,0.004192868,0.000791733,0.003806801,0.010145182,0.001611465
2014-06-02,0.007926016,0.002604171,0.003994085,0.012216435,0.012566468,0.009708651,-0.003958993,0.00730463,0.000659094,0.00711921,0.011134297,0.004104681,0.014720371,0.008744316,0.014352799,0.004219506,-0.000236983,0.006104793,0.001141796
2014-06-03,-0.003276552,-0.002020193,0.009003357,0.007758551,0.011455836,0.001068401,0.004516712,0.00797677,0.006916459,0.001808266,0.001376494,-0.002219136,0.009671124,0.004160851,0.003087285,0.002100788,0.001422508,0,-0.000518356
2014-06-04,0,0.001156654,-0.006432819,0.002566355,-0.004719225,0.0053362,0.001438882,-0.000719372,-0.002289629,0.005743392,-0.005498276,0.002926372,0.00478929,-0.002417117,-0.004103612,-0.000262011,0.002840884,-0.00097865,0.002022818
2014-06-05,0.014464186,0.009532116,0.01566416,0.01194534,0.004741602,0.010615752,0.017061795,0.007199383,0.010081106,0.0055474,0.015894923,0.011087733,0.010486236,0.015230202,0.009528687,0.006028821,0.003068958,0.011559564,0.006522048
2014-06-06,0.0103694,0.006866892,0.006169016,0.008431736,0.006606861,0.004201676,0.006003887,0.010007173,0.003976026,0.009410969,0.010884344,0.007964937,0.002830163,0.015683634,0.011224455,0.00807706,0.009178616,0.006778975,0.004782761
